,0
1198,0.029937310006314263
1199,0.06195096863166813
1200,0.1291036603684366
1201,0.01964533680905229
1202,-0.0958259293088425
1203,0.012541355006902698
1204,0.0332054444416576
1205,-0.016887618853841563
1206,-0.05589232038514068
1207,-0.01488820898086015
1208,-0.013123430620085627
1209,0.04122577906377273
1210,0.04135201643341628
1211,-0.1398631571443471
1212,0.20898447650204596
1213,0.08299961837366293
1214,0.003114600165559936
1215,0.08413538498018622
1216,-0.0765083554225626
1217,-0.05647532822709066
1218,0.05063609710676961
1219,-0.033263294259502196
1220,0.04268104972786804
1221,0.07821979592028329
1222,-0.042281158271225056
1223,0.028463262424848645
1224,-0.08908166701835364
1225,0.040359229130432446
1226,0.04427178208421442
1227,0.06531749125282751
1228,-0.007510967361575804
1229,-0.022234706701661514
1230,-0.02321758908453122
1231,-0.06929406203718178
1232,0.02421914312929209
1233,0.06195685497923616
1234,0.11843221713528121
1235,-0.07635758585240278
1236,0.04882903872793597
1237,-0.05942189250145272
1238,-0.01249965509634518
1239,0.12469237532444136
1240,0.07419750796010366
1241,0.03538558198576244
1242,0.047895435432119264
1243,0.055904946278284115
1244,0.03888510786812378
1245,0.021979391185582037
1246,-0.01657807525380401
1247,0.10223098695430516
1248,-0.029305235275771724
1249,-0.056446636711196825
1250,-0.014878242504211783
1251,-0.07233808855817453
1252,0.06371174408696945
1253,-0.008588401817899827
1254,-0.028928322117319993
1255,0.013240558323870388
1256,-0.04338818393875067
1257,0.0858556168808492
1258,-0.00872127803061852
1259,0.0018995022703566667
1260,-0.015713141351297102
1261,0.018413994122804252
1262,0.00133065759032297
1263,0.0726181301484452
1264,0.12897060214369555
1265,0.07986869656975239
1266,-0.055959625696043624
1267,0.05455203953101241
1268,0.018944774528229652
1269,0.07314283827864895
1270,0.0444204602788823
1271,0.016286681944263748
1272,0.03473667547921795
1273,0.004776563375388232
1274,0.1164526898034932
1275,-0.013601431390016572
1276,0.03092998545761995
1277,0.04354014777057638
1278,-0.07755004269883868
1279,-0.04042386733544978
1280,0.035566533060999106
1281,-0.03299552116597404
1282,0.07821236564995349
1283,-0.05160206612406476
1284,0.015396261734695271
1285,0.05187626876669102
1286,-0.07553833921146802
1287,-0.014171510732692988
1288,0.04458381913820021
1289,0.035455801091785616
1290,0.09448555289651484
1291,0.027041220345397618
1292,0.011468470125282959
1293,-0.04946010579780982
1294,-0.031674053841205946
1295,0.039190343484071063
1296,0.060641515154740366
1297,0.02055109707630895
1298,-0.08641541534010821
1299,0.004842297981097393
1300,-0.027454256951934042
1301,0.01858011185933936
1302,-0.06989627423112485
1303,0.07363643155790808
1304,-0.06478295993989386
1305,-0.007610998435985963
1306,0.043618339142291504
1307,0.003212892327166067
1308,0.018226270899138364
1309,0.038957221451981994
1310,0.04695775727480883
1311,-0.0030280909455182928
1312,0.01734678639724048
1313,-0.0839047799391608
1314,0.007940157018181598
1315,0.10887483891137287
1316,0.0994120325279867
1317,0.09235586014030338
1318,0.025578254764596346
1319,-0.03288055442627777
1320,0.09090476698309449
1321,-0.0033026463222292114
1322,-0.14586617196223625
1323,0.011068286616971776
1324,-0.5558994484052842
1325,-0.01563411835543027
1326,-0.0052609544967107714
1327,-0.02249846165148038
1328,0.07127461412854426
1329,-0.05519636501813356
1330,-0.020083270326056002
1331,-0.023704588952392996
1332,-0.08071736647692344
1333,-0.006992033477970908
1334,0.05537792044418843
1335,0.03964535122313603
1336,-0.08433951022455896
1337,-0.033373387941430965
1338,-0.14144025331100174
1339,0.05032388059924382
1340,0.1574465285887334
1341,-0.03463417273654908
1342,-0.09507004224321669
1343,0.022853283329018436
1344,-0.1632470126929064
1345,0.11330551869760083
1346,0.0172294686377317
1347,-0.03030928637293325
1348,-0.09106033514172296
1349,-0.06442340247215139
1350,0.1070973778906019
1351,0.01915837689698914
1352,0.06730472548936278
1353,0.08322687428588434
1354,0.024312739245675924
1355,-0.07126913041848426
1356,-0.021008822698934893
1357,-0.03222181622109718
1358,0.06063410163355337
1359,-0.05151447991072902
1360,0.03840902297846699
1361,0.04500155108416798
1362,-0.1407211512455134
1363,-0.06051480522817161
1364,0.014687187650569283
1365,0.056055768066336026
1366,-0.05664075862200942
1367,-0.07763333717945817
1368,-0.005666060116316984
1369,-0.09562183659866534
1370,-0.1270521209020625
1371,-0.07499233053498948
1372,0.07608796045990143
1373,-0.02997275908893786
1374,0.045126364879559594
1375,-0.06554569160022618
1376,-0.03356374678161539
1377,-0.11699949052708009
1378,-0.1293891066806907
1379,0.11118216827171229
1380,-0.08406654150731546
1381,0.10850792699853756
1382,-0.06476160959507885
1383,-0.16442580704692353
1384,-0.02999128363644632
1385,0.06365606038361582
1386,-0.020540853496637382
1387,0.019446348941542624
1388,0.05753356639432103
1389,-0.03949435628930338
1390,0.03814940891612638
1391,-0.07044421156317043
1392,-0.04588308476312798
1393,0.024396046527375176
1394,0.10172737723774739
1395,-0.005837838642353446
1396,-0.024078551521892144
1397,-0.04691146147497175
1398,-0.05803960019238774
1399,-0.08947818301141713
1400,-0.025901392807269052
1401,-0.0020494535307820916
1402,0.04064331121733031
1403,0.08653454920141693
1404,0.2231028266834812
1405,-0.01610687664287805
1406,-0.0018864755855732829
1407,-0.07764940424821282
1408,0.11214014686512833
1409,0.06991526819889064
1410,0.04841058929007114
1411,-0.08800603272033852
1412,-0.07705436616286393
1413,0.0032136852035496294
1414,0.03701840812498941
1415,-0.16168978778425422
1416,-0.04496129482364536
1417,0.05559536514470037
1418,-0.07256558388977292
1419,-0.030743611170635163
1420,0.11164978657322588
1421,-0.047223217856398436
1422,-0.06770480784291516
1423,0.15190804605558111
1424,-0.014996598956416973
1425,-0.07995776426901596
1426,0.0326615252534275
1427,-0.0193584428303595
1428,0.08315058487543682
1429,-0.03846808656113688
1430,0.09886686400495881
1431,0.10655666379199327
1432,-0.2589262437087267
1433,-0.034284235621580464
1434,0.05421427992238917
1435,-0.0210570418597147
1436,0.030465660214659462
1437,0.05347635619412455
1438,0.025431346538445344
1439,0.08196832521831252
1440,-0.08016631764607138
1441,0.011757487053772622
1442,-0.057066464087034405
1443,0.005157517252683902
1444,-0.07092583610780763
1445,-0.02912106329578637
1446,0.051244646842916214
1447,-0.11319348715484162
1448,-0.029475408259688834
1449,-0.0319200589838147
1450,0.004286400398708458
1451,0.09649042317813036
1452,0.1491025636883538
1453,-0.19727175698683103
1454,-0.017723694724487843
1455,-0.031785935318369596
1456,0.03983612841510369
1457,0.001397157377468372
1458,0.03233004225828923
1459,0.0038972410894651116
